2022-10-15 23:31:36.293790,0x0002 8 f0 2b
2022-10-15 23:31:36.309717,0x0002 8 f0 29
2022-10-15 23:31:36.318053,0x0002 8 ec 28
2022-10-15 23:31:36.333013,0x0002 8 e8 26
2022-10-15 23:31:36.348998,0x0002 8 e2 1e
2022-10-15 23:31:36.357947,0x0002 8 d2 0f
2022-10-15 23:31:36.373903,0x0002 8 c5 00
2022-10-15 23:31:36.389862,0x0002 8 b1 00
2022-10-15 23:31:36.397840,0x0002 8 a6 00
2022-10-15 23:31:36.413796,0x0002 8 a4 00
2022-10-15 23:31:36.429753,0x0002 8 a3 00
2022-10-15 23:31:36.437760,0x0002 8 a2 00
2022-10-15 23:31:36.453689,0x0002 8 a1 00
2022-10-15 23:31:36.493612,0x0002 8 a0 00
2022-10-15 23:31:36.509540,0x0002 8 a1 00
2022-10-15 23:31:36.549909,0x0002 8 a1 01
2022-10-15 23:31:36.557889,0x0002 8 a1 00
2022-10-15 23:31:36.813204,0x0002 8 a0 00
2022-10-15 23:31:36.821060,0x0002 8 a1 00
2022-10-15 23:31:36.869931,0x0002 8 a0 00
2022-10-15 23:31:36.877908,0x0002 8 a1 00
2022-10-15 23:31:36.917801,0x0002 8 a0 00
2022-10-15 23:31:36.933785,0x0002 8 a1 00
2022-10-15 23:31:36.941766,0x0002 8 a0 00
2022-10-15 23:31:36.957068,0x0002 8 a0 01
2022-10-15 23:31:36.973053,0x0002 8 a0 00
2022-10-15 23:31:36.981083,0x0002 8 a1 01
2022-10-15 23:31:36.997040,0x0002 8 a0 00
2022-10-15 23:31:37.013020,0x0002 8 a0 01
2022-10-15 23:31:37.020976,0x0002 8 a1 01
2022-10-15 23:31:37.037930,0x0002 8 a0 01
2022-10-15 23:31:37.053887,0x0002 8 a1 02
2022-10-15 23:31:37.077824,0x0002 8 a2 04
2022-10-15 23:31:37.093781,0x0002 8 a2 05
2022-10-15 23:31:37.101760,0x0002 8 a7 05
2022-10-15 23:31:37.117717,0x0002 8 ac 06
2022-10-15 23:31:37.125696,0x0002 8 ae 07
2022-10-15 23:31:37.141652,0x0002 8 af 06
2022-10-15 23:31:37.157610,0x0002 8 b4 06
2022-10-15 23:31:37.165589,0x0002 8 b6 06
2022-10-15 23:31:37.181011,0x0002 8 b7 06
2022-10-15 23:31:37.196969,0x0002 8 b8 06
2022-10-15 23:31:37.221903,0x0002 8 b8 07
2022-10-15 23:31:37.277754,0x0002 8 b8 08
2022-10-15 23:31:37.301715,0x0002 8 b8 07
2022-10-15 23:31:37.341581,0x0002 8 b8 08
2022-10-15 23:31:37.357563,0x0002 8 b8 07
2022-10-15 23:31:37.373496,0x0002 8 b8 08
2022-10-15 23:31:37.381474,0x0002 8 b8 06
2022-10-15 23:31:37.397431,0x0002 8 b8 07
2022-10-15 23:31:37.501154,0x0002 8 b8 06
2022-10-15 23:31:37.517131,0x0002 8 b8 07
2022-10-15 23:31:37.749569,0x0002 8 b8 06
2022-10-15 23:31:37.781087,0x0002 8 b8 07
2022-10-15 23:31:37.789066,0x0002 8 b8 06
2022-10-15 23:31:37.829931,0x0002 8 b8 07
2022-10-15 23:31:37.901736,0x0002 8 b8 06
2022-10-15 23:31:37.909742,0x0002 8 b8 07
2022-10-15 23:31:38.029407,0x0002 8 b7 07
2022-10-15 23:31:38.045393,0x0002 8 b6 06
2022-10-15 23:31:38.061322,0x0002 8 b0 06
2022-10-15 23:31:38.069329,0x0002 8 ae 06
2022-10-15 23:31:38.085020,0x0002 8 ac 06
2022-10-15 23:31:38.101005,0x0002 8 aa 05
2022-10-15 23:31:38.108984,0x0002 8 a9 05
2022-10-15 23:31:38.125086,0x0002 8 a8 05
2022-10-15 23:31:38.133066,0x0002 8 a7 05
2022-10-15 23:31:38.149052,0x0002 8 a8 05
2022-10-15 23:31:38.164980,0x0002 8 a7 05
2022-10-15 23:31:38.180965,0x0002 8 a5 05
2022-10-15 23:31:38.205870,0x0002 8 a6 05
2022-10-15 23:31:38.229836,0x0002 8 a5 05
2022-10-15 23:31:38.389378,0x0002 8 a5 04
2022-10-15 23:31:38.405335,0x0002 8 a5 05
2022-10-15 23:31:38.429271,0x0002 8 a4 05
2022-10-15 23:31:38.445268,0x0002 8 a5 05
2022-10-15 23:31:38.469165,0x0002 8 a4 04
2022-10-15 23:31:38.485149,0x0002 8 a3 04
2022-10-15 23:31:38.493099,0x0002 8 a1 02
2022-10-15 23:31:38.509058,0x0002 8 a1 00
2022-10-15 23:31:38.525044,0x0002 8 9e 00
2022-10-15 23:31:38.532994,0x0002 8 99 00
2022-10-15 23:31:38.548950,0x0002 8 97 00
2022-10-15 23:31:38.564991,0x0002 8 95 00
2022-10-15 23:31:38.573968,0x0002 8 91 00
2022-10-15 23:31:38.589925,0x0002 8 8e 00
2022-10-15 23:31:38.605164,0x0002 8 85 00
2022-10-15 23:31:38.613144,0x0002 8 83 00
2022-10-15 23:31:38.629128,0x0002 8 82 00
2022-10-15 23:31:38.676974,0x0002 8 81 01
2022-10-15 23:31:38.693928,0x0002 8 81 00
2022-10-15 23:31:38.709884,0x0002 8 7f 00
2022-10-15 23:31:38.717863,0x0002 8 80 02
2022-10-15 23:31:38.725868,0x0002 8 80 01
2022-10-15 23:31:38.733820,0x0002 8 7f 02
2022-10-15 23:31:38.757783,0x0002 8 7e 01
2022-10-15 23:31:38.797649,0x0002 8 7e 00
2022-10-15 23:31:38.813634,0x0002 8 7d 02
2022-10-15 23:31:38.829056,0x0002 8 7d 01
2022-10-15 23:31:38.837034,0x0002 8 7d 00
2022-10-15 23:31:38.852991,0x0002 8 7d 02
2022-10-15 23:31:38.869947,0x0002 8 7a 02
2022-10-15 23:31:38.885903,0x0002 8 77 02
2022-10-15 23:31:38.893881,0x0002 8 76 01
2022-10-15 23:31:38.909007,0x0002 8 75 02
2022-10-15 23:31:38.916986,0x0002 8 75 00
2022-10-15 23:31:38.932943,0x0002 8 75 02
2022-10-15 23:31:38.949032,0x0002 8 74 01
2022-10-15 23:31:38.972968,0x0002 8 74 00
2022-10-15 23:31:38.997901,0x0002 8 74 01
2022-10-15 23:31:39.013885,0x0002 8 74 02
2022-10-15 23:31:39.029815,0x0002 8 73 00
2022-10-15 23:31:39.037057,0x0002 8 73 01
2022-10-15 23:31:39.053042,0x0002 8 73 02
2022-10-15 23:31:39.076977,0x0002 8 73 01
2022-10-15 23:31:39.117876,0x0002 8 71 00
2022-10-15 23:31:39.133826,0x0002 8 72 00
2022-10-15 23:31:39.149755,0x0002 8 71 00
2022-10-15 23:31:39.157735,0x0002 8 71 01
2022-10-15 23:31:39.181698,0x0002 8 72 01
2022-10-15 23:31:39.197656,0x0002 8 71 02
2022-10-15 23:31:39.213613,0x0002 8 72 01
2022-10-15 23:31:39.253508,0x0002 8 72 02
2022-10-15 23:31:39.261485,0x0002 8 73 02
2022-10-15 23:31:39.293004,0x0002 8 73 03
2022-10-15 23:31:39.301002,0x0002 8 72 02
2022-10-15 23:31:39.316961,0x0002 8 73 02
2022-10-15 23:31:39.333914,0x0002 8 73 03
2022-10-15 23:31:39.341040,0x0002 8 72 03
2022-10-15 23:31:39.357023,0x0002 8 72 02
2022-10-15 23:31:39.372977,0x0002 8 72 03
2022-10-15 23:31:39.413874,0x0002 8 72 02
2022-10-15 23:31:39.421848,0x0002 8 72 03
2022-10-15 23:31:39.581427,0x0002 8 72 02
2022-10-15 23:31:39.637307,0x0002 8 71 02
2022-10-15 23:31:39.661242,0x0002 8 6f 02
2022-10-15 23:31:39.677081,0x0002 8 6e 02
2022-10-15 23:31:39.693060,0x0002 8 6b 02
2022-10-15 23:31:39.701086,0x0002 8 69 02
2022-10-15 23:31:39.717044,0x0002 8 67 02
2022-10-15 23:31:39.733029,0x0002 8 66 02
2022-10-15 23:31:39.740979,0x0002 8 65 02
2022-10-15 23:31:39.757936,0x0002 8 64 02
2022-10-15 23:31:39.772922,0x0002 8 63 02
2022-10-15 23:31:39.804999,0x0002 8 63 01
2022-10-15 23:31:39.828988,0x0002 8 61 01
2022-10-15 23:31:39.869877,0x0002 8 60 02
2022-10-15 23:31:39.885865,0x0002 8 5f 02
2022-10-15 23:31:39.901792,0x0002 8 5f 01
2022-10-15 23:31:39.909771,0x0002 8 5f 00
2022-10-15 23:31:39.948953,0x0002 8 5e 00
2022-10-15 23:31:39.965039,0x0002 8 5e 01
2022-10-15 23:31:39.973017,0x0002 8 5e 02
2022-10-15 23:31:39.989002,0x0002 8 5e 03
2022-10-15 23:31:40.013040,0x0002 8 5d 03
2022-10-15 23:31:40.053903,0x0002 8 5c 04
2022-10-15 23:31:40.069885,0x0002 8 5d 04
2022-10-15 23:31:40.085012,0x0002 8 5c 04
2022-10-15 23:31:40.165795,0x0002 8 5b 04
2022-10-15 23:31:40.173801,0x0002 8 5a 04
2022-10-15 23:31:40.189758,0x0002 8 59 04
2022-10-15 23:31:40.205715,0x0002 8 57 05
2022-10-15 23:31:40.213693,0x0002 8 51 05
2022-10-15 23:31:40.229624,0x0002 8 4f 05
2022-10-15 23:31:40.245234,0x0002 8 4e 05
2022-10-15 23:31:40.253209,0x0002 8 4d 06
2022-10-15 23:31:40.269168,0x0002 8 4c 06
2022-10-15 23:31:40.285095,0x0002 8 4b 06
2022-10-15 23:31:40.293108,0x0002 8 49 07
2022-10-15 23:31:40.309050,0x0002 8 48 06
2022-10-15 23:31:40.325034,0x0002 8 45 08
2022-10-15 23:31:40.332986,0x0002 8 42 09
2022-10-15 23:31:40.349013,0x0002 8 41 09
2022-10-15 23:31:40.364967,0x0002 8 40 09
2022-10-15 23:31:40.373916,0x0002 8 3f 0a
2022-10-15 23:31:40.429767,0x0002 8 3f 09
2022-10-15 23:31:40.445289,0x0002 8 3f 0a
2022-10-15 23:31:40.453242,0x0002 8 3f 09
2022-10-15 23:31:40.469198,0x0002 8 3f 0a
2022-10-15 23:31:40.532989,0x0002 8 3e 0a
2022-10-15 23:31:40.565412,0x0002 8 3d 0b
2022-10-15 23:31:40.573390,0x0002 8 3c 0c
2022-10-15 23:31:40.589389,0x0002 8 3b 0c
2022-10-15 23:31:40.613119,0x0002 8 39 0d
2022-10-15 23:31:40.629105,0x0002 8 36 0d
2022-10-15 23:31:40.637536,0x0002 8 32 0d
2022-10-15 23:31:40.669472,0x0002 8 32 0e
2022-10-15 23:31:40.677124,0x0002 8 30 0f
2022-10-15 23:31:40.693108,0x0002 8 2e 10
2022-10-15 23:31:40.709065,0x0002 8 2d 11
2022-10-15 23:31:40.717046,0x0002 8 2b 0f
2022-10-15 23:31:40.733001,0x0002 8 2a 11
2022-10-15 23:31:40.757445,0x0002 8 29 11
2022-10-15 23:31:40.797339,0x0002 8 29 10
2022-10-15 23:31:40.813295,0x0002 8 29 11
2022-10-15 23:31:40.869392,0x0002 8 28 10
2022-10-15 23:31:40.877343,0x0002 8 28 11
2022-10-15 23:31:40.917237,0x0002 8 27 11
2022-10-15 23:31:40.933194,0x0002 8 27 12
2022-10-15 23:31:40.949687,0x0002 8 25 13
2022-10-15 23:31:40.957639,0x0002 8 25 12
2022-10-15 23:31:40.973597,0x0002 8 25 13
2022-10-15 23:31:40.997558,0x0002 8 24 12
2022-10-15 23:31:41.013516,0x0002 8 25 12
2022-10-15 23:31:41.053405,0x0002 8 26 12
2022-10-15 23:31:41.069338,0x0002 8 25 11
2022-10-15 23:31:41.077041,0x0002 8 26 12
2022-10-15 23:31:41.092999,0x0002 8 26 11
2022-10-15 23:31:41.108984,0x0002 8 26 12
2022-10-15 23:31:41.117034,0x0002 8 25 12
2022-10-15 23:31:41.132993,0x0002 8 26 12
2022-10-15 23:31:41.149114,0x0002 8 25 12
2022-10-15 23:31:41.157083,0x0002 8 25 13
2022-10-15 23:31:41.196976,0x0002 8 25 12
2022-10-15 23:31:41.229886,0x0002 8 23 14
2022-10-15 23:31:41.237895,0x0002 8 1e 18
2022-10-15 23:31:41.253850,0x0002 8 1d 1a
2022-10-15 23:31:41.269782,0x0002 8 18 1c
2022-10-15 23:31:41.277760,0x0002 8 15 1d
2022-10-15 23:31:41.293742,0x0002 8 14 1e
2022-10-15 23:31:41.309108,0x0002 8 14 1f
2022-10-15 23:31:41.317086,0x0002 8 13 22
2022-10-15 23:31:41.333044,0x0002 8 11 24
2022-10-15 23:31:41.341021,0x0002 8 0c 28
2022-10-15 23:31:41.356979,0x0002 8 09 2d
2022-10-15 23:31:41.372936,0x0002 8 04 2e
2022-10-15 23:31:41.381912,0x0002 8 01 2f
2022-10-15 23:31:41.397870,0x0002 8 00 2f
2022-10-15 23:31:41.453746,0x0002 8 00 2e
2022-10-15 23:31:41.461699,0x0002 8 00 2f
2022-10-15 23:31:41.477656,0x0002 8 00 2e
2022-10-15 23:31:41.493613,0x0002 8 00 2f
2022-10-15 23:31:41.501592,0x0002 8 00 2e
2022-10-15 23:31:41.557937,0x0002 8 00 2f
2022-10-15 23:31:41.573894,0x0002 8 00 2e
2022-10-15 23:31:41.613786,0x0002 8 00 2f
2022-10-15 23:31:41.693572,0x0002 8 00 2e
2022-10-15 23:31:41.741013,0x0002 8 00 2f
2022-10-15 23:31:41.756970,0x0002 8 00 30
2022-10-15 23:31:41.772949,0x0002 8 00 32
2022-10-15 23:31:41.781901,0x0002 8 00 35
2022-10-15 23:31:41.797860,0x0002 8 00 37
2022-10-15 23:31:41.813816,0x0002 8 00 3a
2022-10-15 23:31:41.821821,0x0002 8 00 3d
2022-10-15 23:31:41.837782,0x0002 8 00 3f
2022-10-15 23:31:41.852950,0x0002 8 00 44
2022-10-15 23:31:41.860930,0x0002 8 00 47
2022-10-15 23:31:41.877885,0x0002 8 00 48
2022-10-15 23:31:41.885862,0x0002 8 00 4b
2022-10-15 23:31:41.901819,0x0002 8 00 4d
2022-10-15 23:31:41.917086,0x0002 8 00 52
2022-10-15 23:31:41.925065,0x0002 8 00 55
2022-10-15 23:31:41.941021,0x0002 8 00 58
2022-10-15 23:31:41.957976,0x0002 8 00 5b
2022-10-15 23:31:41.964959,0x0002 8 00 5d
2022-10-15 23:31:41.981913,0x0002 8 00 5e
2022-10-15 23:31:41.997869,0x0002 8 00 5f
2022-10-15 23:31:42.005848,0x0002 8 00 61
2022-10-15 23:31:42.037763,0x0002 8 00 60
2022-10-15 23:31:42.045741,0x0002 8 00 61
2022-10-15 23:31:42.101591,0x0002 8 00 60
2022-10-15 23:31:42.117005,0x0002 8 00 61
2022-10-15 23:31:42.125011,0x0002 8 00 5f
2022-10-15 23:31:42.156902,0x0002 8 00 59
2022-10-15 23:31:42.164905,0x0002 8 02 51
2022-10-15 23:31:42.181020,0x0002 8 02 4d
2022-10-15 23:31:42.196945,0x0002 8 02 4c
2022-10-15 23:31:42.204952,0x0002 8 03 4c
2022-10-15 23:31:42.221907,0x0002 8 03 4a
2022-10-15 23:31:42.237863,0x0002 8 03 49
2022-10-15 23:31:42.245843,0x0002 8 03 4a
2022-10-15 23:31:42.261799,0x0002 8 03 49
2022-10-15 23:31:42.277757,0x0002 8 03 4a
2022-10-15 23:31:42.301665,0x0002 8 03 49
2022-10-15 23:31:42.325601,0x0002 8 03 4a
2022-10-15 23:31:42.357516,0x0002 8 04 4a
2022-10-15 23:31:42.397409,0x0002 8 03 4a
2022-10-15 23:31:42.413368,0x0002 8 04 4a
2022-10-15 23:31:42.421151,0x0002 8 03 4a
2022-10-15 23:31:42.541289,0x0002 8 03 4b
2022-10-15 23:31:42.549740,0x0002 8 03 4a
2022-10-15 23:31:42.589632,0x0002 8 03 49
2022-10-15 23:31:42.629525,0x0002 8 03 4a
2022-10-15 23:31:42.741226,0x0002 8 03 49
2022-10-15 23:31:42.749886,0x0002 8 03 4a
2022-10-15 23:31:42.821845,0x0002 8 03 49
2022-10-15 23:31:42.861738,0x0002 8 03 4a
2022-10-15 23:31:42.981423,0x0002 8 03 49
2022-10-15 23:31:42.989430,0x0002 8 03 4a
2022-10-15 23:31:43.021080,0x0002 8 03 49
2022-10-15 23:31:43.045015,0x0002 8 03 4a
2022-10-15 23:31:43.093576,0x0002 8 03 4b
2022-10-15 23:31:43.109533,0x0002 8 03 4c
2022-10-15 23:31:43.133469,0x0002 8 03 4f
2022-10-15 23:31:43.149015,0x0002 8 03 50
2022-10-15 23:31:43.164968,0x0002 8 02 51
2022-10-15 23:31:43.172946,0x0002 8 02 53
2022-10-15 23:31:43.205858,0x0002 8 02 58
2022-10-15 23:31:43.213864,0x0002 8 02 5a
2022-10-15 23:31:43.229822,0x0002 8 01 5a
2022-10-15 23:31:43.245074,0x0002 8 01 5b
2022-10-15 23:31:43.253537,0x0002 8 01 5d
2022-10-15 23:31:43.269495,0x0002 8 01 5e
2022-10-15 23:31:43.284988,0x0002 8 01 5f
2022-10-15 23:31:43.292967,0x0002 8 00 5e
2022-10-15 23:31:43.325918,0x0002 8 00 5f
2022-10-15 23:31:43.333884,0x0002 8 00 61
2022-10-15 23:31:43.373539,0x0002 8 00 62
2022-10-15 23:31:43.405452,0x0002 8 00 63
2022-10-15 23:31:43.413457,0x0002 8 00 65
2022-10-15 23:31:43.429389,0x0002 8 00 66
2022-10-15 23:31:43.445346,0x0002 8 00 67
2022-10-15 23:31:43.453828,0x0002 8 00 68
2022-10-15 23:31:43.469786,0x0002 8 00 69
2022-10-15 23:31:43.509679,0x0002 8 00 6a
2022-10-15 23:31:43.533616,0x0002 8 00 6b
2022-10-15 23:31:43.565530,0x0002 8 00 6d
2022-10-15 23:31:43.573508,0x0002 8 00 6e
2022-10-15 23:31:43.604971,0x0002 8 00 71
2022-10-15 23:31:43.612978,0x0002 8 00 72
2022-10-15 23:31:43.645863,0x0002 8 00 73
2022-10-15 23:31:43.653869,0x0002 8 00 74
2022-10-15 23:31:43.669826,0x0002 8 00 75
2022-10-15 23:31:43.685755,0x0002 8 00 78
2022-10-15 23:31:43.693733,0x0002 8 00 79
2022-10-15 23:31:43.709718,0x0002 8 00 7a
2022-10-15 23:31:43.733655,0x0002 8 00 7b
2022-10-15 23:31:43.749584,0x0002 8 00 7c
2022-10-15 23:31:43.773522,0x0002 8 00 7d
2022-10-15 23:31:43.797457,0x0002 8 00 7e
2022-10-15 23:31:43.829398,0x0002 8 00 80
2022-10-15 23:31:43.845004,0x0002 8 00 81
2022-10-15 23:31:43.853010,0x0002 8 00 83
2022-10-15 23:31:43.869937,0x0002 8 00 84
2022-10-15 23:31:43.876919,0x0002 8 00 85
2022-10-15 23:31:43.909859,0x0002 8 00 87
2022-10-15 23:31:43.948923,0x0002 8 00 89
2022-10-15 23:31:43.973041,0x0002 8 00 8a
2022-10-15 23:31:43.996980,0x0002 8 00 8b
2022-10-15 23:31:44.069808,0x0002 8 00 8c
2022-10-15 23:31:44.333077,0x0002 8 00 8d
2022-10-15 23:31:44.357013,0x0002 8 00 8e
2022-10-15 23:31:44.421839,0x0002 8 00 8f
2022-10-15 23:31:44.461733,0x0002 8 00 90
2022-10-15 23:31:44.493647,0x0002 8 00 8f
2022-10-15 23:31:44.501626,0x0002 8 00 90
2022-10-15 23:31:44.517607,0x0002 8 00 91
2022-10-15 23:31:44.533541,0x0002 8 00 93
2022-10-15 23:31:44.541519,0x0002 8 01 95
2022-10-15 23:31:44.573911,0x0002 8 01 96
2022-10-15 23:31:44.597844,0x0002 8 01 97
2022-10-15 23:31:44.637743,0x0002 8 01 98
2022-10-15 23:31:44.653722,0x0002 8 01 99
2022-10-15 23:31:44.661700,0x0002 8 01 9a
2022-10-15 23:31:44.677658,0x0002 8 02 9b
2022-10-15 23:31:44.701594,0x0002 8 02 9c
2022-10-15 23:31:44.717550,0x0002 8 03 9b
2022-10-15 23:31:44.733509,0x0002 8 04 9c
2022-10-15 23:31:44.772894,0x0002 8 05 9d
2022-10-15 23:31:44.796928,0x0002 8 05 a0
2022-10-15 23:31:44.813894,0x0002 8 05 a4
2022-10-15 23:31:44.821891,0x0002 8 06 a5
2022-10-15 23:31:44.853775,0x0002 8 06 a7
2022-10-15 23:31:44.861782,0x0002 8 06 a8
2022-10-15 23:31:44.893669,0x0002 8 06 aa
2022-10-15 23:31:44.901674,0x0002 8 07 ad
2022-10-15 23:31:44.917603,0x0002 8 07 ae
2022-10-15 23:31:44.933562,0x0002 8 07 af
2022-10-15 23:31:44.973484,0x0002 8 07 b0
2022-10-15 23:31:44.981435,0x0002 8 08 b0
2022-10-15 23:31:44.997393,0x0002 8 07 b0
2022-10-15 23:31:45.005399,0x0002 8 08 b0
2022-10-15 23:31:45.045264,0x0002 8 08 b1
2022-10-15 23:31:45.077183,0x0002 8 08 b2
2022-10-15 23:31:45.085160,0x0002 8 08 b1
2022-10-15 23:31:45.101117,0x0002 8 08 b2
2022-10-15 23:31:45.124995,0x0002 8 08 b3
2022-10-15 23:31:45.205779,0x0002 8 08 b4
2022-10-15 23:31:45.236970,0x0002 8 08 b3
2022-10-15 23:31:45.285864,0x0002 8 08 b4
2022-10-15 23:31:45.357650,0x0002 8 08 b3
2022-10-15 23:31:45.365627,0x0002 8 09 b3
2022-10-15 23:31:45.380980,0x0002 8 08 b4
2022-10-15 23:31:45.405913,0x0002 8 08 b5
2022-10-15 23:31:45.421871,0x0002 8 08 b4
2022-10-15 23:31:45.437111,0x0002 8 09 b5
2022-10-15 23:31:45.445091,0x0002 8 09 b4
2022-10-15 23:31:45.461683,0x0002 8 09 b5
2022-10-15 23:31:45.485024,0x0002 8 09 b6
2022-10-15 23:31:45.501008,0x0002 8 09 b7
2022-10-15 23:31:45.517043,0x0002 8 0a ba
2022-10-15 23:31:45.525047,0x0002 8 0d bd
2022-10-15 23:31:45.541004,0x0002 8 0f bf
2022-10-15 23:31:45.557096,0x0002 8 10 c1
2022-10-15 23:31:45.565072,0x0002 8 11 c3
2022-10-15 23:31:45.581031,0x0002 8 11 c4
2022-10-15 23:31:45.588983,0x0002 8 12 c6
2022-10-15 23:31:45.604965,0x0002 8 16 c7
2022-10-15 23:31:45.620922,0x0002 8 1d c8
2022-10-15 23:31:45.629872,0x0002 8 28 cc
2022-10-15 23:31:45.645857,0x0002 8 2f cf
2022-10-15 23:31:45.660979,0x0002 8 33 d4
2022-10-15 23:31:45.668959,0x0002 8 34 d4
2022-10-15 23:31:45.741789,0x0002 8 35 d4
2022-10-15 23:31:45.749742,0x0002 8 37 d4
2022-10-15 23:31:45.765700,0x0002 8 38 d4
2022-10-15 23:31:45.781683,0x0002 8 38 d3
2022-10-15 23:31:45.789661,0x0002 8 39 d3
2022-10-15 23:31:45.845486,0x0002 8 39 d4
2022-10-15 23:31:45.861443,0x0002 8 39 d3
2022-10-15 23:31:45.901336,0x0002 8 39 d4
2022-10-15 23:31:45.909315,0x0002 8 38 d4
2022-10-15 23:31:45.925072,0x0002 8 3c d3
2022-10-15 23:31:45.941029,0x0002 8 4b d5
2022-10-15 23:31:45.949008,0x0002 8 55 d9
2022-10-15 23:31:45.964950,0x0002 8 60 e1
2022-10-15 23:31:45.981904,0x0002 8 77 ed
2022-10-15 23:31:45.988888,0x0002 8 84 fc
2022-10-15 23:31:46.005018,0x0002 8 86 fc
2022-10-15 23:31:46.020954,0x0002 8 88 fc
2022-10-15 23:31:46.029054,0x0002 8 89 fc
2022-10-15 23:31:46.109804,0x0002 8 88 fd
2022-10-15 23:31:46.125757,0x0002 8 89 fc
2022-10-15 23:31:46.133712,0x0002 8 88 fc
2022-10-15 23:31:46.181005,0x0002 8 87 fc
2022-10-15 23:31:46.188955,0x0002 8 86 fc
2022-10-15 23:31:46.204912,0x0002 8 86 fd
2022-10-15 23:31:46.213072,0x0002 8 87 f9
2022-10-15 23:31:46.228959,0x0002 8 87 f7
2022-10-15 23:31:46.244941,0x0002 8 83 ef
2022-10-15 23:31:46.253061,0x0002 8 81 e5
2022-10-15 23:31:46.269040,0x0002 8 81 df
2022-10-15 23:31:46.284997,0x0002 8 79 c9
2022-10-15 23:31:46.293005,0x0002 8 73 b2
2022-10-15 23:31:46.309047,0x0002 8 73 a8
2022-10-15 23:31:46.324977,0x0002 8 80 80
2022-10-15 23:31:48.053219,0x0020 8
2022-10-15 23:31:48.189853,0x0000 8
